date,acquirer,target,value,sector,subsector,importance,source,url,title,status
2026-08-18,EQT Real Estate,22 industrial properties portfolio (Rexford Industrial Realty),$1.2 billion,Real Estate,REITs,4,marketscreener.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQRkozZmFxNG9NQlB5U2p3WmlEVHdCV0publphVXl3ZWZRNWNkc1U5aHV3ajdCaTBKaWx3U1QyMHBlOEd2ODMwcVF3SkNoRk04QjRvLUtNLWhBdEhjQS14Qnlud0dEU3JneUotaXQ1RkkzaHRmdGxTZXJ1U1V5dGVyX21HbEtNRGpOMkxWZW05ZkxlTFY0ZkN4ZU16TVA3eVFMVU5Qa1lNTGEwUUpzSlF4cjFoS0FnQ1dzZjV5emtnVW9nSTdKNWYyWTJ3VkppQnNwUk5ja2J1dC1SUzVDX3M3NnAyRGQwcTNT?oc=5,"EQT Real Estate entered into a definitive agreement to acquire 22 industrial properties portfolio from Rexford Industrial Realty, Inc. for $1.2 billion.",closed
2026-08-18,,,,Consumer Discretionary,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1825088/000162828026057552/dream-20260818.htm,"[8-K] Dream Finders Homes, Inc.  (DFH)  (CIK 0001825088)",pending
2026-08-18,,,,Healthcare,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091301/ea0302504-8k_heart.htm,"[8-K] HeartSciences Inc.  (HSCS, HSCSW)  (CIK 0001468492)",pending
2026-08-18,,,,,,1,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2093536/000119312526354774/arxs-20260818.htm,"[8-K] Arxis, Inc.  (ARXS)  (CIK 0002093536)",pending
2026-08-18,,,,,,1,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2028027/000121390026090994/ea030129401ex10-5.htm,"[8-K] Newbury Street II Acquisition Corp  (NTWO, NTWOU, NTWOW)  (CIK 0002028027)",pending
2026-08-18,,,,Consumer Discretionary,,1,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1857086/000149315226038904/ex3-1.htm,"[8-K] TruGolf Holdings, Inc.  (TRUG)  (CIK 0001857086)",pending
2026-08-20,Frontier,Aberdeen Grain,,Consumer Staples,food & beverage,2,World Grain,https://news.google.com/rss/articles/CBMilgFBVV95cUxQNDhRd1Z0MHlmUzgxcU1McTFKTl83d2FDNmd2LUh5a2VmazdHUFR2MHU3NWVseDdrZXI2Q3B1QWtzV09wTGRjUVVJSExXU2Q4REc4a0RQRFlzQjByMDFiNmNXMXdBaVpTQkZBNVFNbV8zZ1h3TjlJYnBfR1YtbEFhdktIcGZLY1BieXRBMVNCRDByeUgwZkE?oc=5,Frontier completes acquisition of Aberdeen Grain,closed
2026-08-20,ScanSource,MicroAge,$220.5M,Technology,IT services,3,Stock Titan,https://news.google.com/rss/articles/CBMisAFBVV95cUxPQlRSOEU1SFNoVnBnWGZDZVNzUmwzOHpoVVpxRkhBUGRWR1hjZE5UbTB1VEVwZ3ZjVUYtSTdjTl80ZTY5R2tKVnBMSHJBWEd5VlNTM2JESVZBREZvQkQwVnM1S0p4SUlBQmFNYVdCYmdaaTRacUYycjVhWTZQTEE2OE93cGI2bm1nckZ5UzVoR1dsODgyWk5XTUJ5SGRwb18tR2FraWp1cTFPODg0Wng4aA?oc=5,ScanSource sales rose 17.3% as it agreed to buy MicroAge for $220.5M,closed
2026-08-20,Continental Resources,FireBird Energy,,Energy,exploration & production,3,World Oil,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQUW1US2Y4aEZWai1RWlpCcmV2VnZmYm5sd2lFT0g4MzYzQXJnYWxiRWZxYkRGTlhfemdTdFB4cHFRZHZ3Tkx2cm8zWFAwVVI5SllCWDc2YjVfaFJVMktvcGQ0WE1KbzB0dW5WS081OF9MMzBVTGlBQjBNMm5CRlNqUGNjeGdLSGtEeUZIWmE4T0IyeWd5dlloZFJyRHBwQktDQ3ExUHVSNVhMSkliMlZtR0MxdDhrS0Vxbkhz?oc=5,"Continental Resources to acquire FireBird Energy, adding 32,000 boed in Permian",closed
2026-08-20,Hemas (subsidiary),Twiga Stationers,,Consumer Discretionary,retail,2,Africa Business Communities,https://news.google.com/rss/articles/CBMioAFBVV95cUxQYzZHNDMtQTNIeVRoVlhxZDVSd20xZXRmN0NWSllqQW9oOFZFSTRDelZTNFdkT2N1S2l2dmVBaEhWNXRBLWFkbmRRclZoall3SHVHNGEwd1oyUlFqNXVYelg4ZjVoc2VWRy1iMHNqRC1NTkg0QzkxZXQ3RzVJejI3alc2YlFuQzZUS3drNlVES0lPWER4RmlMZ1R3V3Zpbzkx?oc=5,Hemas subsidiary completes acquisition of Twiga Stationers,closed
2026-08-20,Motorola Solutions,D-Fend Solutions,,Technology,hardware,3,Business Wire,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOb2FBQ2k5TnhQQVNFaXlEbmxiSmtJTWljOElyWnFtTW5iOUJzenFhR1RueS1LUC1UOWVzblVkcWVKbWE4SnliS0RYM0JLNkhtS21lV3FYWFRldUZEYTAxMENwZng5UHNZNm5fcFU4VHdIazhQVXZvU2s5cEtPdGN2Z1c1UmczSWNDbmdvbEZmSmNhaUd0X3VFaFhFbEI0WWVfLXN2clJTZ08xdkYyMjVCaVptSmllWVNf?oc=5,Motorola Solutions Completes Acquisition of D-Fend Solutions,closed
2026-08-20,ZenaTech,Cogswell Engineering,,Industrials,aerospace & defense,2,Investing.com Canada,https://news.google.com/rss/articles/CBMitgFBVV95cUxNZzhTSm8zWUZvWU1Yd1lubmFIUFhnWjFJcUVNcmZmSTVYdkd1bC05d1U1OVV2WnlDTkxVeEtQTFZZR09tV1dTODg2VG5UMmRYNDVFVnYxX2FVMFJ1N0ZJczlhQ1RqT3l0dVpNemJLV3VSQlZPbTViWnBKSWE4aU9YSEhJN3VOUXZnMEtfNFRqMlVNRTBwbGI2cG1XSGM3T3JpRjhKcjRIVGRvdG10dlA5RDZ3dURrdw?oc=5,ZenaTech completes acquisition of Cogswell Engineering By Investing.com,closed
2026-08-20,Callan Power (Callan JMB),Reger Oil Assets,,Energy,exploration & production,2,The Manila Times,https://news.google.com/rss/articles/CBMi8gJBVV95cUxPMjQ5NEFrQ3NWNmZmbExRTzNBN2NCTTlyTW1WbE5yZ1FDdWNZaHNhb3pBR0hNaDEyeGdhRzNGaTZUb0NfYTFNbnRBbkZ2U0FINi1pVFhJTDRYeVdFcVpPSG9oVmJ2Ry1CRl9VV0JFTENYTThuclgwTERhWEUxUUJyNk5mMzJZdURwSHU2R0FGUEM0OVhUb28xRlhWMVhyVWZiZ3FaMXJxbC1kWmhnR0hUTlNfcGVSZl9GeTQ0Z1NPMDdxX2JPSjc0emY5a1BwU2UxTUcwemlvRENleHBjSGVDSERCbUhrT1IyUXM5OTlVRU5nR2JRU1RvX2ZyRkNfM1dqUUt0aDdiVGZYeU0zdFdHcHNmNkxYaXNKOUhhR0F5dnZyUmVrWGdUSTVsQ1ROWUJBV3c2dzJ1V1p2R2JEUXZQUlE4VGk0MXZnWmczZkZDTWM1cGpGQXlDLWJlMFZ2T2laUThxMXAzRExUcnUyak1yX01B0gH3AkFVX3lxTE1DOGtOVnZRYjlNVGhnekNtS3dlczJscWk0d05zZklidDkwZTFLOWVPU0dkR2tqT01QZ3NoaHkwdE5xZkJFNHZxdUNlb3dEcVN2a2poM2UweS1XT3k0dHBRS0xhdXdxVHc3VnpmUGxrSFhmQmhnQzB5c3NoSjJBNTMyYXB6bTFKMEJ6UzQzWjhLZm9GNGlGYVBnRmc3OUdYYXpnbHVSZjlvTDdpY2RyUmZwZTNUcHVyc29DRDNrMTd0a01zeTZ6LXZXRnVxWFQ3ZExvbDZhTWJCS2twcHRIN21hSTJtTDVacWdZbXY5MzZ1aTI1cmNRR3pvY2dXOHBUTEZVV2I3eUd4Ynp5STk0UmVwR0F1WnM4cUdTS19JajFXZGFCeFRkTEQzd0NtYUFmc0Z6YTgxLVVVT2Y2WEo5SE9PVzVmTlFrU3VGU2hxTUhfNlZUb2hpVW1OclUyN0FCU2VGYWxWaUJnN2t0eW44NC0weDZhY3hKNA?oc=5,Callan JMB’s Callan Power to Acquire Reger Oil Assets in The Williston Basin; Northern Oil and Gas Former CEO and Founder Michael Reger Named President of Callan Power and Board Member,closed
2026-08-20,Sitka Gold,Clear Creek Property,,Materials,metals & mining,2,TMX Newsfile,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNcXNmVVdOS2diMHVsS3ROVHh3QXhmdVBOdll1ZnFmTm5aaDJxa0p2VDJ1WGE3WG5IMjR3N0ZtZWpXNGNqSEhSb3dsN1pVekRnSzBIQUdoWUlvWHcxQm13X2JNNUZwMzR3R0drT212RTVrQnJvcHN3UUVDcDdXN3QxaXh0bjNvRktSV3FHSVhRMUFYMlY5U0NtMVpoYm1yYUlVRzRySUp0NEZBLVBkSFlldENIY2xfVC1zcVhUREV6cmE2UW9EbFp4bE44VWQ3ZXhkUWM5bUppVlE2dXFCTF9rTDRLSQ?oc=5,"Sitka Gold Completes Acquisition of 100% Interest in the Clear Creek Property at Its RC Gold Project, Yukon",closed
2026-08-20,Hardies,Storrier & Donaldson,,Industrials,construction & engineering,2,Project Scotland,https://news.google.com/rss/articles/CBMijAFBVV95cUxQcGo5anJsdUdkYWs5N0o2Ynlic2VwcFNiQ1Bla2xfOHBFTVdBcUhaU2RZblpoTF9xX3FRNXJtTWdCOGZndm1lenJSQ1NrZGJ6akp3SnNqMHJHV2hxbndpX0FVQmt3UEc5UDgyNktUYWExcnRSQ1BrUE5KTHBnTElaVTl1aVlzN3BhV3hmdw?oc=5,Hardies completes acquisition of Storrier & Donaldson,closed
2026-08-20,UraniumX,Dieter Lake Uranium Project,,Materials,metals & mining,2,Yahoo Finance,https://news.google.com/rss/articles/CBMioAFBVV95cUxQTWpVd3Zsb3lUSUhxOHRmdVV2ZzBLTzVqWVdWWlFON24wOWN1d0t6Vm1zeG1QOTgxUmxzaklnYlF1SkRTUjBLQUoyYlI0MmJhQmJpU0tpbGZna3J1STVpNkFUckExOU5WeGw1TUg3OVd1SXlIUVduYlNpdzFBMDFhRjY4anpac3RDSEVEckFlaTVtOHZ1UThmNTE2OVRiZEpP?oc=5,UraniumX Completes Acquisition of the Dieter Lake Uranium Project; IsoEnergy Becomes Strategic Shareholder,closed
2026-08-20,BetterHome Group,Stonebridge's parent group,,Financials,insurance,2,Cover Magazine,https://news.google.com/rss/articles/CBMimwFBVV95cUxNb2xWRWREaml2TzYtTThMWlZROUpCRU4wVDJhbml5YlZXWTFYSkxiZ193Tkk5cGt1ekF4OXgwMUVWd1c3X2NUTjh2NVF5NUdNdEVsN0pxNE8wdWIxMHZlTm03RDVhMEY3Sk9IeUoyVm5kRGJiUmZtbUN4bDMwenlCX3o2cEMwNTBXZmE0M3NKVXJDbXBuY3NzaWFhVQ?oc=5,BetterHome Group to acquire Stonebridge's parent group,closed
2026-08-20,Panoro,Stake in Block CI-27 (from DNO),,Energy,exploration & production,2,Offshore Technology,https://news.google.com/rss/articles/CBMijAFBVV95cUxPYUxsSkgweXdaSkU2MWdqczY4bHZVb3FrQVVlU05mc1p1bUVkYUpEdDJfX01LUFprcEhnRHRJeFhRTkJsYXQ5RGRIS25ZVm8xU3dVNkVucW9abk5GOVVyTnJQQnFJN3pIVG9HRXYzNExKcE9mYlNKbDdLd3BIRGh0QnNnTHZwRkJVcnlHaQ?oc=5,Panoro to acquire stake in Côte d’Ivoire’s Block CI-27 from DNO,closed
2026-08-20,Calviks,Batne,,Industrials,machinery,1,marketscreener.com,https://news.google.com/rss/articles/CBMilgFBVV95cUxQeEJfRHI0OVJQeVE2cHNpSE00OS1yY0M2VjI2dDc4QmpXNXp2QzNLRTZ0X1JkTThJMUlBRkp3T2x5OVNrRV9ZUGRkMjJ4dkR4c2l2aVBnQV8tRTgxZklONEEtM2RiZjFMSXdkWjVaZ2JUNmhiY2ZPV1p6YlpfbEpvREduTmpSRU1CV1V3d05sTENyR2RVc3c?oc=5,Calviks completes acquisition of Batne,closed
2026-08-20,Empire,Morelli's pharmacies (9 locations),,Healthcare,healthcare providers,2,retail-insider.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxQMjBKOU91UmduNF81Y0x5RFNhemp4TFppcmxILW9oOHg2NnVYckdIQ2x6Z1lXY2czdS0zZUQwQUZ2U29zelRDZFdVdmozNGR4OVNqSGZocTJEaFIzZXA3UnQtZ1FaczlVb3pfcEtqUDR1V0RUUVhPdUdqVnRTR2p4eG95WGw2TDVLSGFqNThETlNaSGpYNGVoS2pPTzNQMnZwaXRZb1puMA?oc=5,Empire to acquire nine Morelli’s pharmacies in Ontario,closed
2026-08-20,CG Power (subsidiary),Tosil Systems,,Technology,electronic components,2,Investment Guru,https://news.google.com/rss/articles/CBMixAFBVV95cUxQV0tWcVF6OTJmei1maUtQWFY0ZFpDSHV2MVowYnZ4blo2bTNrbzdWNFkwWmNVV3FoNXVCQlhZVzNqbjliczJqRWFma3Y0Z2pnbWdieVl5WFF4MWN5OVBkZzhLNUlCNjFmbUVNemNZOTloRU5wX0U0WUpXY3B2YkphY3c2bTJIenNySnJsNmljejIyUzZfUWdSWjA3RVdaZURaaDA4T2drYkZteEZNSXpaNGhMTGxFOXBPSFJHTzh3T3A4Um5Y?oc=5,CG Power gains as its arm completes acquisition of 100% stake in Tosil Systems,closed
2026-08-20,Santander,Webster (U.S.),,Financials,banks,3,santander.com,https://news.google.com/rss/articles/CBMiywFBVV95cUxPd3dTUjd3cEdoc2o0b1FEWWgwRUd0bVpscTVIbmdYNm0zcXFWd1lTTXlGUVE1UWdSTlVhNmREc0JvTXhUUmowUmo5cDdOU3ZzcVVvXzl6aGVianhnZS05N1E4UWctcl8ybWg4NWFKX3JseHppczJaR1lnb1J6T3hWeThEa0M0WjZnTy1UM2o4RUpEYXpNdjRBMVY5MHhoYmgyQUQ1VndQVkcxQVVVRmp2aEF2a283QXhFNldDUnNlelk4Vldyc2dQYXhXcw?oc=5,Santander completes acquisition of Webster in the U.S.,closed
2026-08-20,Ridgeview,Pinewood.AI,£545M,Technology,software,3,Alternatives Watch,https://news.google.com/rss/articles/CBMikgFBVV95cUxORzY0ZW9QMkY2Y1VVdy1sZjgzay1lWF9tdWtJbGhac2NGcFdZQjZRVTRoN3dnTnlJR3hIZWVTcmtQUTFLWTFqOXd1dXUtS195ZGRyaVRGdEo3c1IwaVgyTHlGS1hQbkJvMmRkTW9WdjBsemtFdzNQcmJHOFVmdWRJb0xvVUpMZjZLOTJudVhuUU0xZw?oc=5,Ridgeview to acquire Pinewood.AI in £545m U.K. take-private deal,closed
2026-08-20,Inox Clean Energy,Vena Energy India,"₹6,000 Crore",Energy,renewables,4,energynews.pro,https://news.google.com/rss/articles/CBMiowFBVV95cUxQNWFDNWZKaWxCTFBpMVlqeFoxamFrLW4tSWs0SHlZeWNUYTRSOUVYdDY1aF9DWVlCY3FWd3NSQmxoZmtNa2dTbXM4UklJMVg1bFJIeUk0Vk9rbEQ4RWcwT20zakVUejFlS21vakZmZnloeF9URlRDNzF1ekZHSUItY2x6UG5ZdDdTUk12UU9NRlV6bzF6d244cFlwZ1pVbXVnX3JB?oc=5,"Inox Clean Energy Completes Acquisition of Vena Energy India for ₹6,000 Crore",closed
2026-08-20,Minor Food / Serruya PE,Bonchon,,Consumer Discretionary,restaurants,3,DealStreetAsia,https://news.google.com/rss/articles/CBMigAFBVV95cUxQaFFUQ2JPWFFlVlFvU2V6SmFmYXVCbFBQNFJsdUFLaDl5b3E1bmh3emU3cWRNQklsYXRwSXdmdWFaY3hLalBacUhFS0xDR2F1Ulk0LVJtMEhpZkFQd1FXa3ZqRmZnSmw2aTRyanZMWnBuZXltRW9SY3dLdTRPb2ppRw?oc=5,"Thailand's Minor Food, Serruya PE to acquire Korean fried chicken chain Bonchon",closed
2026-08-20,,CWY,,Industrials,transportation & logistics,3,TradingView,https://news.google.com/rss/articles/CBMiigJBVV95cUxNVnBFRkp1VWJGRVBMcGd1WlloOF8tQzh3X2p4SW16ZFA0QTdtcEVaTkgzVURfWkpiTGJ5YVdJS1JIZDc3VUZZdXR4bjFpVGs2dXo2bGN3eDNKNkdaM2w5ZUd3UWl4NjVPM2tHbloyZURlbVFEY2ZtVGxqOHNlUTRkVlRhRjFtN0xVYWRxTy1SYzFLV3dINUstenJwRkYxa0ZWMngzUHNuNFRZX3g2R0NMalVZQVpfdXhUUFRNUnhoOEdSMk1NY0xRNE1VOC13UUhQYWN1UE5VdmdsUU5uRVprWmhOWWlrdGdDb2g1Z0ZXWkJHYUN0RFJGMFAzOTRsNHMxS2xmTm5LNENzUQ?oc=5,"CWY: Earnings and cash flow rose, with FY 2027 guidance up and a takeover bid at a 34% premium",pending
2026-08-20,Dart Mining,Yamarna gold project,,Materials,metals & mining,2,Proactive Investors,https://news.google.com/rss/articles/CBMi9gFBVV95cUxPVVBvdldpSHotOXFFeWVEMV9DdTlma1JmVHpzZkZxZXIwRm42dElOaXZQd2tBcGRlRE1WU3ZTZDFpcXp1RlQ3WTE2c19Vb2VQV3l6ZnpWd1VjNWYtVkY4ajNyR2lpQWNMWFpQajJlaHAyQVJMS3dWM19MU3huejR0T3JkVjg1TEtfN1BaVnMyUldXTmtXb05vd0tpamVfMjVFX191eUZwR1hsbHYwM3Z2c3pNLXc5Rl9sb195bTB0UGcxODZvUmR2SUpneXc3TG8zWmwxc2JFNnBCdl9YaDVVamhnXzkzcnJWLXRROWtVWFMxb3lkZFE?oc=5,Dart Mining to acquire 865km² Yamarna gold project as $2 million placement funds exploration,closed
2026-08-20,,,,Financials,,3,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/801337/000119312526357758/d919931d8k.htm,"[8-K] WEBSTER FINANCIAL CORP  (WBS, WBS-PF, WBS-PG)  (CIK 0000801337)",pending
2026-08-20,,,,Financials,,3,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/811830/000095010326012673/dp251673_8k.htm,"[8-K] Santander Holdings USA, Inc.  (CIK 0000811830)",pending
2026-08-20,,,,Healthcare,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091893/ea0302835-8k_heart.htm,"[8-K] HeartSciences Inc.  (HSCS, HSCSW)  (CIK 0001468492)",pending
2026-08-20,,,,Healthcare,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1534133/000119312526357258/d434771dex101.htm,"[8-K] CalciMedica, Inc.  (CALC)  (CIK 0001534133)",pending
2026-08-19,FBB Holdings,Destination XL Group,,Consumer Discretionary,retail,2,Investing.com,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNc2gteE94MklTdVpkQTZtakhqUFhtTkQ3bE9mY2pBdGVkNkRQOEVPM2lKbHU4anVOSnNsMUlEX255SHFIRWllbUg5bWoybnhYWHlUbUltOURQSVZqMzhEeklheUpCZlpISl82Mk1OTHFXZnRzQWljUUF2MGhwemZsVmxDMWNHdUl0QW5aN3lrQzVfemROQk1OVDl0cEZ4d3RZVkl5TW82MzB0SXhTZ1ZBRUY4eXZicExyRkd4RkFlZC1TMkhpQkE5elkzcDA3ZXpmVXc?oc=5,Destination XL Group extends merger agreement end date with FBB Holdings,pending
2026-08-19,Check-Cap (MBAI),MBody AI,,Technology,software,2,Stock Titan,https://news.google.com/rss/articles/CBMirgFBVV95cUxQVWJVNlk0czRiOTBKelIwMk9XQVpXSWJPSzdhYkoyM3NvUVFfaUh5aExuSlVFaEJXMmw3MnZtZWVBRWJOdGZQX0szVjJ2UmJFaV9qX0otaHlmemF6dm1qV2JDRVVjRG9mcXR4VmlCMWlkaVducHd4MzFoNWFJUkt4NmdycmRVS2lhZW55d0lDZWdGRkdtUXBiZWJnQl81M3YwLXNtblNSWi15UEpuS0E?oc=5,Check-Cap (NASDAQ: MBAI) lines up independent board for MBody AI deal,pending
2026-08-19,Bleichroeder (BBCQ),Pasqal,$2 billion,Technology,hardware,4,Stock Titan,https://news.google.com/rss/articles/CBMiywFBVV95cUxNTWh1REJUNEZLVmZOUC1JWElTTWNORzJCY2F6NjlWdktfbDhiUmRKMWd5VEdqMlpBbTN1ZkFsQVh2WFdEUVVaTkVETFdpM2FOam50X1pFWXVjR3Z1NU9rSVVPUGoxS2tST05PYzh1OVk5bzJQTmNuT1loMFJ6bXdnNXZEUG9uWVFMUFlhaU9MdmowTFhVZ2hsejVLVUk2UV9Da0pVbEhWd2pjY2p6WFlNdms3aHpxeUNCNUY3SWFMN1dadXBYREJxQ1JSUQ?oc=5,"Bleichroeder (NASDAQ: BBCQ) plans $2B Pasqal deal, but cash decides if it closes",pending
2026-08-19,Monte dei Paschi,,,Financials,banks,3,Reuters,https://news.google.com/rss/articles/CBMixwFBVV95cUxOcHVLeTk4MW9oZlZXQWZqbEhuYnd6Mk8xZ0NMNlozNHZ3Nm1PellNTm9NRW9DZEdwWW51c2gtQkZkc3lkd0FqcnpzYkZoc1FWMkxHeUZvelRWN1B1dWJHMEQ2Q3pVSnZocC1oUHdrbEpNT0l4UjlNYXF3dVlsaWJtZDZzX3RxdExTcERHRm53NW82TDBUSDNaR0dvNGNrWWFpUmk1MlJ1UThjTjZLZTZNN3FOdGJKSXZlRHFBNG1KcGVVX2ExUmhZ?oc=5,Monte dei Paschi board to discuss takeover defence options on Thursday,pending
2026-08-19,Panoro Energy,Côte d'Ivoire producing asset (from DNO),,Energy,exploration & production,2,Oil & Gas Journal,https://news.google.com/rss/articles/CBMiswFBVV95cUxOU0cwVTlHYjk2RE0tLVN3VFFBbTJMeWRHNkdBMk9jLUg5aE1yS0tnczZEbF8wUEliSnd2UVNaNUhXSHNpbERtSEJsZGhqSjZGN0pQZzBNTzlIYk1LdnVwR25ORDlCeGpEaDZCYVpwVjZfTnNMZUh0NkdibUJfQlFxdzFuQkRIV2dMMjN5NzNLdDRFWmZqbEpOLTIzV0U0RFh5cXJMTTJGMUp4THdrMjFSaXZvRQ?oc=5,Panoro Energy to acquire Côte d'Ivoire producing asset from DNO,closed
2026-08-19,,LGMK,,Technology,software,2,TradingView,https://news.google.com/rss/articles/CBMi-wFBVV95cUxOMFhlb0h3MXZmMDhPMnFuZDdMZnEtd1FncktkWnR0M2x1YUdIcVl4ZzVHYmt6eWFGbGU2c0ZsdkJaYWJwWFJsUDFTVVYtM2ZGdlFHSmlsR19WWDFpMFBJQ0VaOXdIVmZSSkhaZWp0Z2NuSThGcjl5a2Y2QnYtRFVldzdoQWVsREpaUWowSEo1dG1HQnZvWTlfOElPN2NDZEp1UUVxc2YtU01WTFpDMzdNRjlpNVRpa01lLWhab0VrN0dpR1VxNU1RWmcwWW9RQV9BanNWSjhQQ19EWVEta0Z4bUp2NURLc2J2T2VqYUtxendGT1JDb2VNNEdjMA?oc=5,LGMK: Revenue up 21% and gross margin at 70.2%; merger agreement to go private announced,closed
2026-08-19,HD Media,25 publications from AIM Media Management,,Communications,publishing,2,Editor and Publisher,https://news.google.com/rss/articles/CBMisAFBVV95cUxOd244UC1ORHg2bjV0OFZRN1M4eEpyOENLeHZ2SDRuLXg4d1RvVzgydktWeThHS1R5NGRyMEJkRFRpTEhMMVBiaDd6RnBsMk5WSWFMNXNzeXZHRzNTZmhRTDBNbDRFUmkwNEFjc243TklwTEgwcF9OQ2dvYnJUT1JCOVJmeWF4NWRtbjVCUzdRYUJ0dkx2WnVoZ1J5UFVwcHVRVkVfcWVvTlV6TENfV1hQOQ?oc=5,HD Media to acquire 25 publications from AIM Media Management,closed
2026-08-19,SEFAS,Shell's Indonesia mobility business,,Energy,oil & gas,2,Petromindo,https://news.google.com/rss/articles/CBMioAFBVV95cUxObnB4Y1NSd1dhbEpxNVJVVjN2VXBkT1RPVUFFZTR6ZHdzR3pKOVU2XzJKb3U4VHotTVBScEhwUXNLYldRaFR3ZDlFTEZqY2tINFdVbUx4cWZlRHVPbEU1bmZDbzFmN0pTUmQ2SzRYUEVHMWNQYmZWeWJ2eGp3OGhSZndhOWJOU1RSWV85RFI1allyYkFETmY4eU42aGZiRUxE?oc=5,SEFAS agrees to acquire Shell’s Indonesia mobility business,closed
2026-08-19,FCHS,Florida Healthcare Businesses,$21.3 million,Healthcare,healthcare providers,2,Minichart,https://news.google.com/rss/articles/CBMitwFBVV95cUxQLVR4VG1MOHlVUXNjODliYlUwa0Y3LW4wTVVoYWxSYkl1blZrcHQ0Mmlfek5YWlZheVNtVURfTXZYNE5adUZQaFU3dzVmbjRNanJ0WXl5T0R2akpfcGJvMWY0U0cwQ29XN0tlcDVUWHVXQ1E2enZVX0RuWXktR29PeUdFdy16RTBqUTQtdnBfNVhEVmRic1ZqcXA5QUQxbEd0TjItbFVOcXJhNWpQc3Vqcmg2OWtBNXM?oc=5,FCHS Agrees to Acquire Florida Healthcare Businesses for up to $21.3 Million,closed
2026-08-19,,,,Utilities,,3,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1108426/000110842626000050/txnm08192026ex102.htm,[8-K] TXNM ENERGY INC  (TXNM)  (CIK 0001108426),pending
2026-08-19,,,,Consumer Discretionary,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/813298/000119312526357135/dxlg-ex2_1.htm,"[8-K] DESTINATION XL GROUP, INC.  (DXLG)  (CIK 0000813298)",pending
2026-08-19,,,,Communications,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/45919/000004591926000009/hhs-20260814.htm,[8-K] HARTE HANKS INC  (HHS)  (CIK 0000045919),pending
2026-08-19,,,,Healthcare,,2,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1658247/000114036126033738/ef20080494_8k.htm,"[8-K] Crinetics Pharmaceuticals, Inc.  (CRNX)  (CIK 0001658247)",pending
2026-08-19,,,,Technology,,1,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1682149/000110465926098833/tm2623590d1_8k.htm,[8-K] Datavault AI Inc.  (DVLT)  (CIK 0001682149),pending
2026-08-19,,,,Healthcare,,1,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/1468492/000121390026091764/ea0302420-8ka2_heart.htm,"[8-K/A] HeartSciences Inc.  (HSCS, HSCSW)  (CIK 0001468492)",pending
2026-08-19,,,,Financials,,1,SEC EDGAR,https://www.sec.gov/Archives/edgar/data/2028201/000121390026091739/ea0302788-01.htm,"[DEFM14A] Columbus Acquisition Corp/Cayman Islands  (COLA, COLAR, COLAU)  (CIK 0002028201)",pending
2026-08-22,Starry Sea Acquisition Corp,SuperiorMed Holdings Limited,,Healthcare,healthcare providers,2,WBOC TV,https://news.google.com/rss/articles/CBMiqgJBVV95cUxOTlNhRDlpaWZQSlRUR09xU1BFMjdUQ2loYkpud0lVVkdiSjZnZUh6VDhVLVdmdUhPT1c5WlROWG80M1puSzhzV1I4OTVCMS1IS1RJWjBqUk5jb3lUekZDTFdCdzN0ZmdlTkk2Y0pqZExNdWs0UnlTZnNWRV9FNy1MMXU0SU85Yl9TTWJzSEY1cEQ4NzItc29Wc1RFajNSeXVkZVJyMU40LXZENWZQbkhmQ2RETk14TTJOUFl1bDE3UzRJQV9YSnhBVWJqRzdwelE2dDhPZWtINGxTY19aNU1yOGZ2RDlpQnJwdzVZNzd1OEh6UXMzTnlZdm1kVzA1TmNTZk8tS2dhRGlDUHYwOWYtVmVTQ0pIZ1BBZml3STVZYlNaWW1tZ3RfREJ3?oc=5,SuperiorMed Holdings Limited Announces Entering into an Agreement and Plan of Merger with Starry Sea Acquisition Corp,closed
